"","ID","R1","R2","target","condition","freq1","word1","word2","reuse","switch","first","second"
"602","2367","1","0","bañera","MM",19,"bañera","tina","0","no","in","in"
"603","2367","1","0","barriga","MM",0,"barriga","panza","0","no","in","in"
"604","2367","1","0","bolígrafo","MM",4,"bolígrafo","pluma","0","no","in","in"
"605","2367","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"606","2367","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"607","2367","1","0","emparedado","MM",0,"emparedado","sandwich","0","no","in","in"
"608","2367","1","0","gafas","MM",0,"gafas","lentes","0","no","in","in"
"609","2367","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
"610","2367","1","0","maní","MM",0,"maní","cacahuate","0","no","in","in"
"611","2367","1","0","médico","MM",15,"médico","doctor","0","no","in","in"
"612","2367","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"613","2367","1","0","motocicleta","MM",20,"motocicleta","moto","0","no","in","in"
"614","2367",NA,"0","móvil","MM",0,"banco","celular",NA,"no","in","in"
"615","2367","1","0","patata","MM",0,"patata","papa","0","no","in","in"
"616","2367","1","0","pelota","MM",19,"pelota","balon","0","no","in","in"
"617","2367","1","0","roedor","MM",0,"roedor","raton","0","no","in","in"
"618","2367","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"619","2367","1","0","sudadera","MM",0,"sudadera","sueter","0","no","in","in"
"620","2367","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"621","2368","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"622","2368","0","0","bañera","MM",19,"tina de ballo","tina","0","no","in","in"
"623","2368","0","0","barriga","MM",0,"panza","abdomen","0","no","in","in"
"624","2368","0","0","bolígrafo","MM",4,"lapicero","pluma","0","no","in","in"
"625","2368","0","0","bombilla","MM",1,"short","foco","0","no","in","in"
"626","2368","0","0","cigarrillo","MM",0,"cigarro ","cigarro","0","no","in","in"
"627","2368",NA,"0","emparedado","MM",0,"cubiertos","sandwich",NA,"no","in","in"
"628","2368","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"629","2368","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"630","2368","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"631","2368","0",NA,"médico","MM",15,"","médico","0","no","in","in"
"632","2368",NA,"0","melocotón","MM",0,"espalda","durazno",NA,"no","in","in"
"633","2368","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"634","2368","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"635","2368","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"636","2368","0","0","pelota","MM",19,"balón","balón","1","no","in","in"
"637","2368","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"638","2368",NA,"1","sapo","MM",10,"banco","sapo",NA,"no","in","in"
"639","2368",NA,"0","sudadera","MM",0,"hilo","suéter ",NA,"no","in","in"
"640","2368","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"641","2369",NA,"0","arma","MM",0,"pasto","revolver",NA,"no","in","in"
"642","2369","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"643","2369","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"644","2369","0","0","bolígrafo","MM",4,"pluma","pluma","1","no","in","in"
"645","2369","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"646","2369","0","0","cigarrillo","MM",0,"cigarro","tabaco","0","no","in","in"
"647","2369","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"648","2369","0","0","gafas","MM",0,"anteojos","lentes","0","no","in","in"
"649","2369","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"650","2369","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"651","2369","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"652","2369","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"653","2369","0","0","motocicleta","MM",20,"moto","moto","1","no","in","in"
"654","2369","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"655","2369","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"656","2369","1","0","pelota","MM",19,"pelota","balon","0","no","in","in"
"657","2369","0","0","roedor","MM",0,"rata","rata","1","no","in","in"
"658","2369","0","1","sapo","MM",10,"sapito","sapo","0","no","in","in"
"659","2369","0","1","sudadera","MM",0,"sueter","sudadera","0","no","in","in"
"660","2369","0","0","templo","MM",0,"iglesia","catedral","0","no","in","in"
"661","2370","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"662","2370","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"663","2370","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"664","2370","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"665","2370","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"666","2370","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"667","2370","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"668","2370","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"669","2370","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"670","2370","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"671","2370","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"672","2370","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"673","2370","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"674","2370","1","1","móvil","MM",0,"móvil","móvil","1","no","in","in"
"675","2370","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"676","2370","1","1","pelota","MM",19,"pelota","pelota","1","no","in","in"
"677","2370","1","1","roedor","MM",0,"roedor","roedor","1","no","in","in"
"678","2370","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"679","2370","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"680","2370","0","1","templo","MM",0,"iglesia","templo","0","no","in","in"
"681","2371","1","1","arma","MM",0,"arma","arma","1","no","in","in"
"682","2371","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"683","2371","1","0","barriga","MM",0,"barriga","estomago","0","no","in","in"
"684","2371","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"685","2371","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"686","2371","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"687","2371","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"688","2371","1","1","gafas","MM",0,"gafas","gafas","1","no","in","in"
"689","2371","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"690","2371","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"691","2371","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"692","2371","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"693","2371","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"694","2371","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"695","2371","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"696","2371",NA,"1","pelota","MM",19,"engrapadora","pelota",NA,"no","in","in"
"697","2371","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"698","2371",NA,"1","sapo","MM",10,"sapo","sapo",NA,"no","in","in"
"699","2371","0","0","sudadera","MM",0,"suéter","suéter","1","no","in","in"
"700","2371","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"701","2372","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"702","2372","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"703","2372","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"704","2372","0","1","bolígrafo","MM",4,"lapicero","bolígrafo","0","no","in","in"
"705","2372","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"706","2372","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"707","2372","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"708","2372","1","0","gafas","MM",0,"gafas","lentes","0","no","in","in"
"709","2372","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"710","2372","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"711","2372","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"712","2372","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"713","2372","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"714","2372","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"715","2372","0","1","patata","MM",0,"papa","patata","0","no","in","in"
"716","2372","0","0","pelota","MM",19,"balón","balón","1","no","in","in"
"717","2372","0","0","roedor","MM",0,"ratón","rata","0","no","in","in"
"718","2372","1","0","sapo","MM",10,"sapo","rana","0","no","in","in"
"719","2372","0","0","sudadera","MM",0,"sueter","sueter","1","no","in","in"
"720","2372","1","0","templo","MM",0,"templo","iglesia","0","no","in","in"
"721","2373","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"722","2373","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"723","2373","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"724","2373","0","0","bolígrafo","MM",4,"pluma","pluma","1","no","in","in"
"725","2373","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"726","2373","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"727","2373","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"728","2373","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"729","2373","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"730","2373","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"731","2373","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"732","2373","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"733","2373","0","1","motocicleta","MM",20,"moto","motocicleta","0","no","in","in"
"734","2373","0","0","móvil","MM",0,"telefono","celular","0","no","in","in"
"735","2373","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"736","2373","0","0","pelota","MM",19,"balon","balón","0","no","in","in"
"737","2373","0","0","roedor","MM",0,"rata","rata","1","no","in","in"
"738","2373","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"739","2373","0","0","sudadera","MM",0,"sueter","sueter","1","no","in","in"
"740","2373","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"741","2375","1","1","arma","MM",0,"arma","arma","1","no","in","in"
"742","2375","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"743","2375","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"744","2375","0","0","bolígrafo","MM",4,"pluma","pluma","1","no","in","in"
"745","2375","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"746","2375","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"747","2375","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"748","2375","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"749","2375","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"750","2375","1","0","maní","MM",0,"maní","cacahuate","0","no","in","in"
"751","2375","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"752","2375","1","1","melocotón","MM",0,"melocotón","melocotón","1","no","in","in"
"753","2375","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"754","2375","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"755","2375","1","0","patata","MM",0,"patata","papa","0","no","in","in"
"756","2375","0","0","pelota","MM",19,"balón","balón","1","no","in","in"
"757","2375","1","0","roedor","MM",0,"roedor","rata","0","no","in","in"
"758","2375","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"759","2375","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"760","2375","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"761","2377","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"762","2377","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"763","2377","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"764","2377","1","0","bolígrafo","MM",4,"bolígrafo","pluma","0","no","in","in"
"765","2377","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"766","2377","1","0","cigarrillo","MM",0,"cigarrillo","cigarro","0","no","in","in"
"767","2377","1","0","emparedado","MM",0,"emparedado","sandwich","0","no","in","in"
"768","2377","1","1","gafas","MM",0,"gafas","gafas","1","no","in","in"
"769","2377","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
"770","2377","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"771","2377","1","0","médico","MM",15,"médico","doctor","0","no","in","in"
"772","2377","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"773","2377","0","0","motocicleta","MM",20,"moto","moto","1","no","in","in"
"774","2377","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"775","2377","1","0","patata","MM",0,"patata","papa","0","no","in","in"
"776","2377","0","0","pelota","MM",19,"balon","balon","1","no","in","in"
"777","2377","0","0","roedor","MM",0,"raton","raton","1","no","in","in"
"778","2377","1","0","sapo","MM",10,"sapo","rana","0","no","in","in"
"779","2377","0","0","sudadera","MM",0,"sueter","sueter","1","no","in","in"
"780","2377","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"781","2378","1","0","arma","MM",0,"arma","revolver","0","no","in","in"
"782","2378","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"783","2378","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"784","2378","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"785","2378","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"786","2378","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"787","2378","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"788","2378","1","1","gafas","MM",0,"gafas","gafas","1","no","in","in"
"789","2378","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"790","2378","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"791","2378","0","0","médico","MM",15,"doctor","señor","0","no","in","in"
"792","2378","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"793","2378","1","0","motocicleta","MM",20,"motocicleta","motociclceta","0","no","in","in"
"794","2378","0","0","móvil","MM",0,"teléfono","telefono","0","no","in","in"
"795","2378","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"796","2378","0","0","pelota","MM",19,"balon","balon","1","no","in","in"
"797","2378","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"798","2378","0","0","sapo","MM",10,"rana","rana","1","no","in","in"
"799","2378","1","0","sudadera","MM",0,"sudadera","sueter","0","no","in","in"
"800","2378","1","0","templo","MM",0,"templo","iglesia","0","no","in","in"
"801","2379","1","1","arma","MM",0,"arma","arma","1","no","in","in"
"802","2379","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"803","2379","0","0","barriga","MM",0,"abdomen","abdomen","1","no","in","in"
"804","2379","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"805","2379","1","0","bombilla","MM",1,"bombilla","foco","0","no","in","in"
"806","2379","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"807","2379",NA,"1","emparedado","MM",0,"espalda","emparedado",NA,"no","in","in"
"808","2379","0","0","gafas","MM",0,"anteojos","anteojos","1","no","in","in"
"809","2379","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"810","2379","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"811","2379","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"812","2379","1","1","melocotón","MM",0,"melocotón","melocotón","1","no","in","in"
"813","2379","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"814","2379","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"815","2379","1","0","patata","MM",0,"patata","papa","0","no","in","in"
"816","2379","1","0","pelota","MM",19,"pelota","balón","0","no","in","in"
"817","2379","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"818","2379","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"819","2379","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"820","2379","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"821","2381","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"822","2381","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"823","2381","1","0","barriga","MM",0,"barriga","panza","0","no","in","in"
"824","2381","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"825","2381","1","0","bombilla","MM",1,"bombilla","foco","0","no","in","in"
"826","2381","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"827","2381","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"828","2381","1","0","gafas","MM",0,"gafas","lentes","0","no","in","in"
"829","2381","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
"830","2381","1","0","maní","MM",0,"maní","cacahuate","0","no","in","in"
"831","2381","1","0","médico","MM",15,"médico","","0","no","in","in"
"832","2381","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"833","2381","0","0","motocicleta","MM",20,"moto","monedero","0","no","in","in"
"834","2381","1","0","móvil","MM",0,"móvil","mobil","0","no","in","in"
"835","2381","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"836","2381","0","1","pelota","MM",19,"balon","pelota","0","no","in","in"
"837","2381","1","0","roedor","MM",0,"roedor","raton","0","no","in","in"
"838","2381","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"839","2381","1","0","sudadera","MM",0,"sudadera","sueter","0","no","in","in"
"840","2381","1","0","templo","MM",0,"templo","capilla","0","no","in","in"
"841","2382","1","1","arma","MM",0,"arma","arma","1","no","in","in"
"842","2382","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"843","2382","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"844","2382","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"845","2382","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"846","2382","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"847","2382","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"848","2382","1","0","gafas","MM",0,"gafas","anteojos","0","no","in","in"
"849","2382","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"850","2382","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"851","2382","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"852","2382","1","1","melocotón","MM",0,"melocotón","melocotón","1","no","in","in"
"853","2382","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"854","2382","1","1","móvil","MM",0,"móvil","móvil","1","no","in","in"
"855","2382","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"856","2382","1","0","pelota","MM",19,"pelota","balon","0","no","in","in"
"857","2382","1","1","roedor","MM",0,"roedor","roedor","1","no","in","in"
"858","2382","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"859","2382","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"860","2382","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"861","2383","1","0","arma","MM",0,"arma","pistola","0","no","in","in"
"862","2383","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"863","2383","1","0","barriga","MM",0,"barriga","shorts","0","no","in","in"
"864","2383","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"865","2383","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"866","2383","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"867","2383","1","0","emparedado","MM",0,"emparedado","emparedado.","0","no","in","in"
"868","2383","1","1","gafas","MM",0,"gafas","gafas","1","no","in","in"
"869","2383","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"870","2383","1","0","maní","MM",0,"maní","cacahuate.","0","no","in","in"
"871","2383","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"872","2383","0","0","melocotón","MM",0,"durazno","durazno.","0","no","in","in"
"873","2383","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"874","2383","1","1","móvil","MM",0,"móvil","móvil","1","no","in","in"
"875","2383","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"876","2383","1","0","pelota","MM",19,"pelota","balón.","0","no","in","in"
"877","2383","1","1","roedor","MM",0,"roedor","roedor","1","no","in","in"
"878","2383","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"879","2383","1","0","sudadera","MM",0,"sudadera","sudadera.","0","no","in","in"
"880","2383","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"881","2384","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"882","2384","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"883","2384","0","0","barriga","MM",0,"vientre","vientre","1","no","in","in"
"884","2384","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"885","2384","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"886","2384","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"887","2384","0","0","emparedado","MM",0,"sándwich","sándwich","1","no","in","in"
"888","2384","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"889","2384","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"890","2384","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"891","2384","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"892","2384","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"893","2384","0","1","motocicleta","MM",20,"moto","motocicleta","0","no","in","in"
"894","2384","0","0","móvil","MM",0,"teléfono","teléfono","1","no","in","in"
"895","2384","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"896","2384","0","0","pelota","MM",19,"balón","balón","1","no","in","in"
"897","2384","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"898","2384","1","0","sapo","MM",10,"sapo","rana","0","no","in","in"
"899","2384","0","0","sudadera","MM",0,"suéter","suéter","1","no","in","in"
"900","2384","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"901","2385","0","0","arma","MM",0,"monedero","pistola","0","no","in","in"
"902","2385","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"903","2385","1","0","barriga","MM",0,"barriga","panza","0","no","in","in"
"904","2385","1","0","bolígrafo","MM",4,"bolígrafo","pluma","0","no","in","in"
"905","2385","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"906","2385","1","0","cigarrillo","MM",0,"cigarrillo","cigarro","0","no","in","in"
"907","2385","1","0","emparedado","MM",0,"emparedado","sandwich ","0","no","in","in"
"908","2385","1","0","gafas","MM",0,"gafas","lentes","0","no","in","in"
"909","2385","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
"910","2385","1","0","maní","MM",0,"maní","cacahuate","0","no","in","in"
"911","2385","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"912","2385","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"913","2385","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"914","2385","1","0","móvil","MM",0,"móvil","celular","0","no","in","in"
"915","2385","1","0","patata","MM",0,"patata","papa","0","no","in","in"
"916","2385","1","1","pelota","MM",19,"pelota","pelota","1","no","in","in"
"917","2385","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"918","2385","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"919","2385","1","0","sudadera","MM",0,"sudadera","sueter","0","no","in","in"
"920","2385","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"921","2389","1","0","arma","MM",0,"arma","pistola","0","no","in","in"
"922","2389","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"923","2389","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"924","2389","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"925","2389","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"926","2389","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"927","2389","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"928","2389","1","0","gafas","MM",0,"gafas","anteojos","0","no","in","in"
"929","2389","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"930","2389","1","0","maní","MM",0,"maní","cacahuate","0","no","in","in"
"931","2389","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"932","2389","1","1","melocotón","MM",0,"melocotón","melocotón","1","no","in","in"
"933","2389","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"934","2389","1","0","móvil","MM",0,"móvil","smartphone","0","no","in","in"
"935","2389","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"936","2389","1","0","pelota","MM",19,"pelota","balón","0","no","in","in"
"937","2389","1","0","roedor","MM",0,"roedor","ratón","0","no","in","in"
"938","2389","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"939","2389","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"940","2389","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"941","2390","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"942","2390","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"943","2390","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"944","2390","0","0","bolígrafo","MM",4,"pluma","pluma","1","no","in","in"
"945","2390","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"946","2390","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"947","2390","0","0","emparedado","MM",0,"sándwich","sandwich","0","no","in","in"
"948","2390","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"949","2390","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"950","2390","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"951","2390","0","0","médico","MM",15,"señor","doctor","0","no","in","in"
"952","2390","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"953","2390","1","0","motocicleta","MM",20,"motocicleta","moto","0","no","in","in"
"954","2390","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"955","2390","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"956","2390","0","0","pelota","MM",19,"balón","balón","1","no","in","in"
"957","2390","0","0","roedor","MM",0,"ratón","ratón","1","no","in","in"
"958","2390","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"959","2390","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"960","2390","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"961","2392","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"962","2392","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"963","2392","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"964","2392","0","0","bolígrafo","MM",4,"lapicero","lapicero","1","no","in","in"
"965","2392","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"966","2392","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"967","2392","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"968","2392","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"969","2392","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"970","2392","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
