"","ID","aligncode","round1","target","condition","freq1","word","age","languages","partner"
"1732",676,"0","1","guardarropa","SS",0,"armario",45,2,"in"
"1733",676,"1","1","freson","SS",0,"freson",45,2,"in"
"1734",676,"1","1","cuchillo","SS",20,"cuchillo",45,2,"in"
"1735",676,"0","1","ferrocarril","SS",0,"tren",45,2,"in"
"1736",676,"0","1","cuberteria","SS",13,"cubiertos",45,2,"in"
"1737",676,"1","1","cabello","SS",7,"cabello",45,2,"in"
"1738",676,"0","1","papa","SS",7,"patata",45,2,"in"
"1739",676,"1","1","banana","SS",10,"banana",45,2,"in"
"1740",676,"0","1","barra de labios","SS",0,"pinta labios",45,2,"in"
"1741",676,"1","1","asno","SS",7,"asno",45,2,"in"
"1742",676,"0","1","alfombrilla","SS",17,"alfombra",45,2,"in"
"1743",676,"0","1","birra","SS",7,"cerveza",45,2,"in"
"1744",677,"1","1","sapo","SS",3,"sapo",25,2,"in"
"1745",677,"1","1","ropa interior","SS",0,"ropa interior",25,2,"in"
"1746",677,"0","1","papa","SS",7,"patata",25,2,"in"
"1747",677,"1","1","roedor","SS",0,"roedor",25,2,"in"
"1748",677,"0","1","motocicleta","SS",0,"moto",25,2,"in"
"1749",677,"0","1","pintura","SS",0,"cuadro",25,2,"in"
"1750",677,"0","1","lentes","SS",0,"gafas",25,2,"in"
"1751",677,"0","1","nino","SS",3,"tr‚bol",25,2,"in"
"1752",677,"0","1","instrumento musical","SS",0,"acorde¢n",25,2,"in"
"1753",677,"0","1","guardarropa","SS",0,"armario",25,2,"in"
"1754",677,"1","1","tripa","SS",7,"tripa",25,2,"in"
"1755",677,"0","1","cuchillo","SS",20,"navaja",25,2,"in"
"1756",677,"1","1","ferrocarril","SS",0,"ferrocarril",25,2,"in"
"1757",677,"0","1","cuberteria","SS",13,"cubiertos",25,2,"in"
"1758",677,"0","1","cabello","SS",7,"pelo",25,2,"in"
"1759",677,"0","1","birra","SS",7,"cerveza",25,2,"in"
"1760",677,"0","1","banana","SS",10,"pl tano",25,2,"in"
"1761",677,"1","1","barra de labios","SS",0,"barra de labios",25,2,"in"
"1762",677,"0","1","asno","SS",7,"burro",25,2,"in"
"1763",677,"0","1","alfombrilla","SS",17,"felpudo",25,2,"in"
"1764",677,"0","1","freson","SS",0,"fresa",25,2,"in"
"1765",678,"1","1","tripa","SS",7,"tripa",29,2,"in"
"1766",678,"1","1","sapo","SS",3,"sapo",29,2,"in"
"1767",678,"1","1","ropa interior","SS",0,"ropa interior",29,2,"in"
"1768",678,"1","1","papa","SS",7,"papa",29,2,"in"
"1769",678,"1","1","roedor","SS",0,"roedor",29,2,"in"
"1770",678,"1","1","pintura","SS",0,"pintura",29,2,"in"
"1771",678,"1","1","lentes","SS",0,"lentes",29,2,"in"
"1772",678,"1","1","nino","SS",3,"nino",29,2,"in"
"1773",678,"1","1","instrumento musical","SS",0,"instrumento musical",29,2,"in"
"1774",678,"1","1","guardarropa","SS",0,"guardarropa",29,2,"in"
"1775",678,"1","1","freson","SS",0,"freson",29,2,"in"
"1776",678,"1","1","cuchillo","SS",20,"cuchillo",29,2,"in"
"1777",678,"1","1","ferrocarril","SS",0,"ferrocarril",29,2,"in"
"1778",678,"1","1","cuberteria","SS",13,"cuberteria",29,2,"in"
"1779",678,"1","1","cabello","SS",7,"cabello",29,2,"in"
"1780",678,"1","1","birra","SS",7,"birra",29,2,"in"
"1781",678,"1","1","banana","SS",10,"banana",29,2,"in"
"1782",678,"1","1","motocicleta","SS",0,"motocicleta",29,2,"in"
"1783",678,"1","1","asno","SS",7,"asno",29,2,"in"
"1784",678,"1","1","alfombrilla","SS",17,"alfombrilla",29,2,"in"
"1785",678,"1","1","barra de labios","SS",0,"barra de labios",29,2,"in"
"1786",679,"1","1","tripa","SS",7,"tripa",32,1,"in"
"1787",679,"1","1","ropa interior","SS",0,"ropa interior",32,1,"in"
"1788",679,"1","1","papa","SS",7,"papa",32,1,"in"
"1789",679,"1","1","roedor","SS",0,"roedor",32,1,"in"
"1790",679,"1","1","motocicleta","SS",0,"motocicleta",32,1,"in"
"1791",679,"1","1","pintura","SS",0,"pintura",32,1,"in"
"1792",679,"1","1","lentes","SS",0,"lentes",32,1,"in"
"1793",679,"1","1","nino","SS",3,"nino",32,1,"in"
"1794",679,"0","1","instrumento musical","SS",0,"instrumento musical ",32,1,"in"
"1795",679,"1","1","guardarropa","SS",0,"guardarropa",32,1,"in"
"1796",679,"1","1","freson","SS",0,"freson",32,1,"in"
"1797",679,"1","1","sapo","SS",3,"sapo",32,1,"in"
"1798",679,"1","1","ferrocarril","SS",0,"ferrocarril",32,1,"in"
"1799",679,"0","1","cuberteria","SS",13,"cubiertos",32,1,"in"
"1800",679,"1","1","cabello","SS",7,"cabello",32,1,"in"
"1801",679,"1","1","birra","SS",7,"birra",32,1,"in"
"1802",679,"1","1","banana","SS",10,"banana",32,1,"in"
"1803",679,"1","1","barra de labios","SS",0,"barra de labios",32,1,"in"
"1804",679,"1","1","asno","SS",7,"asno",32,1,"in"
"1805",679,"1","1","alfombrilla","SS",17,"alfombrilla",32,1,"in"
"1806",679,"1","1","cuchillo","SS",20,"cuchillo",32,1,"in"
"1807",680,"1","1","tripa","SS",7,"tripa",33,3,"in"
"1808",680,"1","1","ropa interior","SS",0,"ropa interior",33,3,"in"
"1809",680,"1","1","sapo","SS",3,"sapo",33,3,"in"
"1810",680,"0","1","roedor","SS",0,"rat¢n",33,3,"in"
"1811",680,"1","1","motocicleta","SS",0,"motocicleta",33,3,"in"
"1812",680,"0","1","pintura","SS",0,"cuadro",33,3,"in"
"1813",680,"0","1","papa","SS",7,"patata",33,3,"in"
"1814",680,"0","1","nino","SS",3,"beb‚",33,3,"in"
"1815",680,NA,"1","instrumento musical","SS",0,"oreja",33,3,"in"
"1816",680,"0","1","guardarropa","SS",0,"armario",33,3,"in"
"1817",680,"0","1","freson","SS",0,"fresa",33,3,"in"
"1818",680,"1","1","cuchillo","SS",20,"cuchillo",33,3,"in"
"1819",680,"0","1","ferrocarril","SS",0,"tren",33,3,"in"
"1820",680,"0","1","cuberteria","SS",13,"cubiertos",33,3,"in"
"1821",680,"1","1","cabello","SS",7,"cabello",33,3,"in"
"1822",680,"0","1","birra","SS",7,"cerveza",33,3,"in"
"1823",680,"0","1","banana","SS",10,"pl tano",33,3,"in"
"1824",680,"0","1","barra de labios","SS",0,"pintalabios",33,3,"in"
"1825",680,"0","1","asno","SS",7,"burro",33,3,"in"
"1826",680,"1","1","alfombrilla","SS",17,"alfombrilla",33,3,"in"
"1827",680,"0","1","lentes","SS",0,"gafas",33,3,"in"
"1828",681,"1","1","tripa","SS",7,"tripa",27,1,"in"
"1829",681,"1","1","sapo","SS",3,"sapo",27,1,"in"
"1830",681,"0","1","ropa interior","SS",0,"bragas",27,1,"in"
"1831",681,"0","1","papa","SS",7,"patata",27,1,"in"
"1832",681,"0","1","roedor","SS",0,"rata",27,1,"in"
"1833",681,"0","1","motocicleta","SS",0,"moto",27,1,"in"
"1834",681,"0","1","pintura","SS",0,"cuadro",27,1,"in"
"1835",681,"0","1","lentes","SS",0,"gafas",27,1,"in"
"1836",681,"0","1","nino","SS",3,"bebe",27,1,"in"
"1837",681,"0","1","instrumento musical","SS",0,"acordeon",27,1,"in"
"1838",681,"0","1","guardarropa","SS",0,"armario",27,1,"in"
"1839",681,"0","1","freson","SS",0,"fresa",27,1,"in"
"1840",681,"0","1","cuchillo","SS",20,"navaja",27,1,"in"
"1841",681,"0","1","ferrocarril","SS",0,"tren",27,1,"in"
"1842",681,"0","1","cuberteria","SS",13,"cubiertos",27,1,"in"
"1843",681,"0","1","cabello","SS",7,"pelo",27,1,"in"
"1844",681,"0","1","birra","SS",7,"cerveza",27,1,"in"
"1845",681,"0","1","banana","SS",10,"platano",27,1,"in"
"1846",681,"0","1","barra de labios","SS",0,"pintalabios",27,1,"in"
"1847",681,"0","1","asno","SS",7,"burro",27,1,"in"
"1848",681,"0","1","alfombrilla","SS",17,"felpudo",27,1,"in"
"1849",689,"0","1","sapo","SL",3,"rana",38,1,"in"
"1850",689,"0","1","ropa interior","SL",0,"braguita",38,1,"in"
"1851",689,"0","1","papa","SL",7,"patata",38,1,"in"
"1852",689,"0","1","roedor","SL",0,"rat¢n",38,1,"in"
"1853",689,"0","1","motocicleta","SL",0,"moto",38,1,"in"
"1854",689,"1","1","pintura","SL",0,"pintura",38,1,"in"
"1855",689,"0","1","lentes","SL",0,"gafas",38,1,"in"
"1856",689,"0","1","nino","SL",3,"beb‚",38,1,"in"
"1857",689,"1","1","instrumento musical","SL",0,"instrumento musical",38,1,"in"
"1858",689,"0","1","guardarropa","SL",0,"ropero",38,1,"in"
"1859",689,"0","1","freson","SL",0,"fresa",38,1,"in"
"1860",689,"0","1","cuchillo","SL",20,"navaja",38,1,"in"
"1861",689,"0","1","ferrocarril","SL",0,"tren",38,1,"in"
"1862",689,"1","1","cuberteria","SL",13,"cuberteria",38,1,"in"
"1863",689,"1","1","cabello","SL",7,"cabello",38,1,"in"
"1864",689,"0","1","birra","SL",7,"cerveza",38,1,"in"
"1865",689,"0","1","banana","SL",10,"pl tano",38,1,"in"
"1866",689,"0","1","barra de labios","SL",0,"pinta labios",38,1,"in"
"1867",689,"0","1","asno","SL",7,"burro",38,1,"in"
"1868",689,"1","1","alfombrilla","SL",17,"alfombrilla",38,1,"in"
"1869",689,"0","1","tripa","SL",7,"barriga",38,1,"in"
"1870",693,"0","1","sapo","SL",3,"rana",22,1,"in"
"1871",693,"1","1","tripa","SL",7,"tripa",22,1,"in"
"1872",693,"0","1","papa","SL",7,"patata",22,1,"in"
"1873",693,"0","1","roedor","SL",0,"raton",22,1,"in"
"1874",693,"0","1","motocicleta","SL",0,"moto",22,1,"in"
"1875",693,"1","1","ropa interior","SL",0,"ropa interior",22,1,"in"
"1876",693,"0","1","lentes","SL",0,"gafas",22,1,"in"
"1877",693,"0","1","nino","SL",3,"bebe",22,1,"in"
"1878",693,"0","1","instrumento musical","SL",0,"acordeon",22,1,"in"
"1879",693,"0","1","guardarropa","SL",0,"armario",22,1,"in"
"1880",693,"0","1","freson","SL",0,"fresa",22,1,"in"
"1881",693,"1","1","cuchillo","SL",20,"cuchillo",22,1,"in"
"1882",693,"0","1","ferrocarril","SL",0,"tren",22,1,"in"
"1883",693,"1","1","cuberteria","SL",13,"cuberteria",22,1,"in"
"1884",693,"0","1","cabello","SL",7,"pelo",22,1,"in"
"1885",693,"0","1","birra","SL",7,"cerveza",22,1,"in"
"1886",693,"0","1","banana","SL",10,"platano",22,1,"in"
"1887",693,"0","1","barra de labios","SL",0,"pintalabios",22,1,"in"
"1888",693,"0","1","pintura","SL",0,"cuadro",22,1,"in"
"1889",693,"0","1","alfombrilla","SL",17,"alfomra",22,1,"in"
"1890",693,"0","1","asno","SL",7,"burro",22,1,"in"
"1891",694,"0","1","tripa","SL",7,"barriga",26,3,"in"
"1892",694,"1","1","sapo","SL",3,"sapo",26,3,"in"
"1893",694,"0","1","ropa interior","SL",0,"braga",26,3,"in"
"1894",694,"0","1","papa","SL",7,"patata",26,3,"in"
"1895",694,"0","1","roedor","SL",0,"raton",26,3,"in"
"1896",694,"0","1","motocicleta","SL",0,"moto",26,3,"in"
"1897",694,"0","1","pintura","SL",0,"cuadro",26,3,"in"
"1898",694,"0","1","lentes","SL",0,"gafas",26,3,"in"
"1899",694,"0","1","nino","SL",3,"bebe",26,3,"in"
"1900",694,"0","1","instrumento musical","SL",0,"acordeon",26,3,"in"
"1901",694,"0","1","guardarropa","SL",0,"armario",26,3,"in"
"1902",694,"0","1","freson","SL",0,"fresa",26,3,"in"
"1903",694,"0","1","cuchillo","SL",20,"navaja",26,3,"in"
"1904",694,"0","1","cuberteria","SL",13,"cubiertos",26,3,"in"
"1905",694,"0","1","cabello","SL",7,"pelo",26,3,"in"
"1906",694,"0","1","birra","SL",7,"cerveza",26,3,"in"
"1907",694,"0","1","banana","SL",10,"platano",26,3,"in"
"1908",694,"0","1","barra de labios","SL",0,"pintalabios",26,3,"in"
"1909",694,"0","1","asno","SL",7,"burro",26,3,"in"
"1910",694,"0","1","alfombrilla","SL",17,"alfombra",26,3,"in"
"1911",694,"0","1","ferrocarril","SL",0,"tren",26,3,"in"
"1912",695,"0","1","tripa","SL",7,"barriga",29,1,"in"
"1913",695,"1","1","sapo","SL",3,"sapo",29,1,"in"
"1914",695,"1","1","ropa interior","SL",0,"ropa interior",29,1,"in"
"1915",695,"0","1","papa","SL",7,"patata",29,1,"in"
"1916",695,"1","1","motocicleta","SL",0,"motocicleta",29,1,"in"
"1917",695,"1","1","pintura","SL",0,"pintura",29,1,"in"
"1918",695,"0","1","lentes","SL",0,"gafas",29,1,"in"
"1919",695,"0","1","roedor","SL",0,"rat¢n",29,1,"in"
"1920",695,"0","1","instrumento musical","SL",0,"acorde¢n",29,1,"in"
"1921",695,"0","1","guardarropa","SL",0,"armario",29,1,"in"
"1922",695,"1","1","freson","SL",0,"freson",29,1,"in"
"1923",695,"1","1","cuchillo","SL",20,"cuchillo",29,1,"in"
"1924",695,"0","1","ferrocarril","SL",0,"tren",29,1,"in"
"1925",695,"1","1","cuberteria","SL",13,"cuberteria",29,1,"in"
"1926",695,"1","1","cabello","SL",7,"cabello",29,1,"in"
"1927",695,"1","1","birra","SL",7,"birra",29,1,"in"
"1928",695,"1","1","banana","SL",10,"banana",29,1,"in"
"1929",695,"0","1","barra de labios","SL",0,"pintalabios",29,1,"in"
"1930",695,"1","1","asno","SL",7,"asno",29,1,"in"
"1931",695,"1","1","alfombrilla","SL",17,"alfombrilla",29,1,"in"
"1932",695,"0","1","nino","SL",3,"beb‚",29,1,"in"
"1933",710,"1","1","sapo","SL",3,"sapo",22,1,"in"
"1934",710,"1","1","tripa","SL",7,"tripa",22,1,"in"
"1935",710,"1","1","papa","SL",7,"papa",22,1,"in"
"1936",710,"0","1","roedor","SL",0,"raton",22,1,"in"
"1937",710,"0","1","motocicleta","SL",0,"moto",22,1,"in"
"1938",710,"1","1","pintura","SL",0,"pintura",22,1,"in"
"1939",710,"1","1","lentes","SL",0,"lentes",22,1,"in"
"1940",710,"1","1","nino","SL",3,"nino",22,1,"in"
"1941",710,"0","1","instrumento musical","SL",0,"acordeon",22,1,"in"
"1942",710,"1","1","guardarropa","SL",0,"guardarropa",22,1,"in"
"1943",710,"0","1","freson","SL",0,"fresa",22,1,"in"
"1944",710,"1","1","cuchillo","SL",20,"cuchillo",22,1,"in"
"1945",710,"0","1","ferrocarril","SL",0,"tren",22,1,"in"
"1946",710,"0","1","cuberteria","SL",13,"cubiertos",22,1,"in"
"1947",710,"1","1","ropa interior","SL",0,"ropa interior",22,1,"in"
"1948",710,"1","1","birra","SL",7,"birra",22,1,"in"
"1949",710,"1","1","banana","SL",10,"banana",22,1,"in"
"1950",710,"1","1","barra de labios","SL",0,"barra de labios",22,1,"in"
"1951",710,"1","1","asno","SL",7,"asno",22,1,"in"
"1952",710,"1","1","alfombrilla","SL",17,"alfombrilla",22,1,"in"
"1953",710,"1","1","cabello","SL",7,"cabello",22,1,"in"
"1954",718,"0","1","tripa","SL",7,"barriga",29,2,"in"
"1955",718,"1","1","sapo","SL",3,"sapo",29,2,"in"
"1956",718,"0","1","ropa interior","SL",0,"bragas",29,2,"in"
"1957",718,"1","1","papa","SL",7,"papa",29,2,"in"
"1958",718,"1","1","roedor","SL",0,"roedor",29,2,"in"
"1959",718,"1","1","pintura","SL",0,"pintura",29,2,"in"
"1960",718,"0","1","lentes","SL",0,"gafas",29,2,"in"
"1961",718,"0","1","nino","SL",3,"beb‚",29,2,"in"
"1962",718,"1","1","motocicleta","SL",0,"motocicleta",29,2,"in"
"1963",718,"0","1","guardarropa","SL",0,"armario",29,2,"in"
"1964",718,"1","1","freson","SL",0,"freson",29,2,"in"
"1965",718,"0","1","cuchillo","SL",20,"navaja",29,2,"in"
"1966",718,"0","1","ferrocarril","SL",0,"tren",29,2,"in"
"1967",718,"1","1","cuberteria","SL",13,"cuberteria",29,2,"in"
"1968",718,"1","1","cabello","SL",7,"cabello",29,2,"in"
"1969",718,"1","1","birra","SL",7,"birra",29,2,"in"
"1970",718,"1","1","banana","SL",10,"banana",29,2,"in"
"1971",718,"1","1","barra de labios","SL",0,"barra de labios",29,2,"in"
"1972",718,"1","1","asno","SL",7,"asno",29,2,"in"
"1973",718,"1","1","alfombrilla","SL",17,"alfombrilla",29,2,"in"
"1974",718,"0","1","instrumento musical","SL",0,"acorde¢n",29,2,"in"
"1975",720,"1","1","tripa","SL",7,"tripa",31,1,"in"
"1976",720,"1","1","sapo","SL",3,"sapo",31,1,"in"
"1977",720,"1","1","ropa interior","SL",0,"ropa interior",31,1,"in"
"1978",720,"0","1","papa","SL",7,"patata",31,1,"in"
"1979",720,"1","1","motocicleta","SL",0,"motocicleta",31,1,"in"
"1980",720,"0","1","pintura","SL",0,"cuadro",31,1,"in"
"1981",720,"0","1","lentes","SL",0,"gafas",31,1,"in"
"1982",720,"0","1","nino","SL",3,"beb‚",31,1,"in"
"1983",720,"0","1","instrumento musical","SL",0,"acorde¢n",31,1,"in"
"1984",720,"0","1","guardarropa","SL",0,"armario",31,1,"in"
"1985",720,"0","1","freson","SL",0,"fresa",31,1,"in"
"1986",720,"0","1","cuchillo","SL",20,"navaja",31,1,"in"
"1987",720,"0","1","ferrocarril","SL",0,"tren",31,1,"in"
"1988",720,"1","1","cuberteria","SL",13,"cuberteria",31,1,"in"
"1989",720,"0","1","cabello","SL",7,"pelo",31,1,"in"
"1990",720,"0","1","birra","SL",7,"cerveza",31,1,"in"
"1991",720,"0","1","banana","SL",10,"pl tano",31,1,"in"
"1992",720,"1","1","barra de labios","SL",0,"barra de labios",31,1,"in"
"1993",720,"0","1","asno","SL",7,"burro",31,1,"in"
"1994",720,"0","1","alfombrilla","SL",17,"felpudo",31,1,"in"
"1995",720,"0","1","roedor","SL",0,"rat¢n",31,1,"in"
"1996",721,"1","1","sapo","SL",3,"sapo",28,4,"in"
"1997",721,"0","1","ropa interior","SL",0,"ropa",28,4,"in"
"1998",721,"0","1","papa","SL",7,"patata",28,4,"in"
"1999",721,"0","1","roedor","SL",0,"rat¢n",28,4,"in"
"2000",721,"1","1","motocicleta","SL",0,"motocicleta",28,4,"in"
"2001",721,"0","1","pintura","SL",0,"cuadro",28,4,"in"
"2002",721,"0","1","lentes","SL",0,"gafas",28,4,"in"
"2003",721,"0","1","nino","SL",3,"beb‚",28,4,"in"
"2004",721,"0","1","instrumento musical","SL",0,"acorde¢n",28,4,"in"
"2005",721,"0","1","guardarropa","SL",0,"armario",28,4,"in"
"2006",721,"0","1","freson","SL",0,"fresa",28,4,"in"
"2007",721,"1","1","cuchillo","SL",20,"cuchillo",28,4,"in"
"2008",721,"0","1","ferrocarril","SL",0,"tren",28,4,"in"
"2009",721,"0","1","cuberteria","SL",13,"cubiertos",28,4,"in"
"2010",721,"1","1","cabello","SL",7,"cabello",28,4,"in"
"2011",721,"0","1","birra","SL",7,"cerveza",28,4,"in"
"2012",721,"1","1","banana","SL",10,"banana",28,4,"in"
"2013",721,"1","1","barra de labios","SL",0,"barra de labios",28,4,"in"
"2014",721,"0","1","asno","SL",7,"burro",28,4,"in"
"2015",721,"1","1","alfombrilla","SL",17,"alfombrilla",28,4,"in"
"2016",721,"1","1","tripa","SL",7,"tripa",28,4,"in"
"2017",730,"1","1","tripa","SL",7,"tripa",22,2,"in"
"2018",730,"1","1","sapo","SL",3,"sapo",22,2,"in"
"2019",730,"1","1","ropa interior","SL",0,"ropa interior",22,2,"in"
"2020",730,"1","1","papa","SL",7,"papa",22,2,"in"
"2021",730,"1","1","motocicleta","SL",0,"motocicleta",22,2,"in"
"2022",730,"1","1","pintura","SL",0,"pintura",22,2,"in"
"2023",730,"1","1","lentes","SL",0,"lentes",22,2,"in"
"2024",730,"1","1","roedor","SL",0,"roedor",22,2,"in"
"2025",730,"1","1","instrumento musical","SL",0,"instrumento musical",22,2,"in"
"2026",730,"1","1","guardarropa","SL",0,"guardarropa",22,2,"in"
"2027",730,"1","1","freson","SL",0,"freson",22,2,"in"
"2028",730,"1","1","cuchillo","SL",20,"cuchillo",22,2,"in"
"2029",730,"1","1","ferrocarril","SL",0,"ferrocarril",22,2,"in"
"2030",730,"1","1","cuberteria","SL",13,"cuberteria",22,2,"in"
"2031",730,"1","1","cabello","SL",7,"cabello",22,2,"in"
"2032",730,"0","1","birra","SL",7,"cerveza",22,2,"in"
"2033",730,"0","1","banana","SL",10,"platano",22,2,"in"
"2034",730,"0","1","barra de labios","SL",0,"pintalabios",22,2,"in"
"2035",730,"1","1","asno","SL",7,"asno",22,2,"in"
"2036",730,"0","1","alfombrilla","SL",17,"felpudo",22,2,"in"
"2037",730,"1","1","nino","SL",3,"nino",22,2,"in"
"2038",733,"1","1","sapo","SL",3,"sapo",22,3,"in"
"2039",733,"1","1","tripa","SL",7,"tripa",22,3,"in"
"2040",733,"1","1","papa","SL",7,"papa",22,3,"in"
"2041",733,"1","1","roedor","SL",0,"roedor",22,3,"in"
"2042",733,"1","1","motocicleta","SL",0,"motocicleta",22,3,"in"
"2043",733,"1","1","pintura","SL",0,"pintura",22,3,"in"
"2044",733,"1","1","lentes","SL",0,"lentes",22,3,"in"
"2045",733,"1","1","nino","SL",3,"nino",22,3,"in"
"2046",733,"1","1","instrumento musical","SL",0,"instrumento musical",22,3,"in"
"2047",733,"1","1","guardarropa","SL",0,"guardarropa",22,3,"in"
"2048",733,"1","1","freson","SL",0,"freson",22,3,"in"
"2049",733,"1","1","cuchillo","SL",20,"cuchillo",22,3,"in"
"2050",733,"1","1","ferrocarril","SL",0,"ferrocarril",22,3,"in"
"2051",733,"1","1","cuberteria","SL",13,"cuberteria",22,3,"in"
"2052",733,"1","1","ropa interior","SL",0,"ropa interior",22,3,"in"
"2053",733,"1","1","birra","SL",7,"birra",22,3,"in"
"2054",733,"1","1","banana","SL",10,"banana",22,3,"in"
"2055",733,"1","1","barra de labios","SL",0,"barra de labios",22,3,"in"
"2056",733,"1","1","asno","SL",7,"asno",22,3,"in"
"2057",733,"1","1","alfombrilla","SL",17,"alfombrilla",22,3,"in"
"2058",733,"1","1","cabello","SL",7,"cabello",22,3,"in"
"2059",734,"1","1","tripa","SL",7,"tripa",33,2,"in"
"2060",734,"1","1","sapo","SL",3,"sapo",33,2,"in"
"2061",734,"1","1","ropa interior","SL",0,"ropa interior",33,2,"in"
"2062",734,"0","1","papa","SL",7,"patata",33,2,"in"
"2063",734,"0","1","roedor","SL",0,"raton",33,2,"in"
"2064",734,"1","1","pintura","SL",0,"pintura",33,2,"in"
"2065",734,"1","1","lentes","SL",0,"lentes",33,2,"in"
"2066",734,"1","1","nino","SL",3,"nino",33,2,"in"
"2067",734,"1","1","motocicleta","SL",0,"motocicleta",33,2,"in"
"2068",734,"1","1","guardarropa","SL",0,"guardarropa",33,2,"in"
"2069",734,"1","1","freson","SL",0,"freson",33,2,"in"
"2070",734,"1","1","cuchillo","SL",20,"cuchillo",33,2,"in"
"2071",734,"1","1","ferrocarril","SL",0,"ferrocarril",33,2,"in"
"2072",734,"1","1","cuberteria","SL",13,"cuberteria",33,2,"in"
"2073",734,"1","1","cabello","SL",7,"cabello",33,2,"in"
"2074",734,"1","1","birra","SL",7,"birra",33,2,"in"
"2075",734,"1","1","banana","SL",10,"banana",33,2,"in"
"2076",734,"0","1","barra de labios","SL",0,"pintalabios",33,2,"in"
"2077",734,"1","1","asno","SL",7,"asno",33,2,"in"
"2078",734,"1","1","alfombrilla","SL",17,"alfombrilla",33,2,"in"
"2079",734,"0","1","instrumento musical","SL",0,"acorde¢n",33,2,"in"
"2080",735,"0","1","tripa","SL",7,"barriga",31,1,"in"
"2081",735,"1","1","sapo","SL",3,"sapo",31,1,"in"
"2082",735,"1","1","ropa interior","SL",0,"ropa interior",31,1,"in"
"2083",735,"1","1","papa","SL",7,"papa",31,1,"in"
"2084",735,"1","1","motocicleta","SL",0,"motocicleta",31,1,"in"
"2085",735,"1","1","pintura","SL",0,"pintura",31,1,"in"
"2086",735,"1","1","lentes","SL",0,"lentes",31,1,"in"
"2087",735,"1","1","nino","SL",3,"nino",31,1,"in"
"2088",735,"1","1","instrumento musical","SL",0,"instrumento musical",31,1,"in"
"2089",735,"1","1","guardarropa","SL",0,"guardarropa",31,1,"in"
"2090",735,"1","1","freson","SL",0,"freson",31,1,"in"
"2091",735,"0","1","cuchillo","SL",20,"navaja",31,1,"in"
"2092",735,"1","1","ferrocarril","SL",0,"ferrocarril",31,1,"in"
"2093",735,"1","1","cuberteria","SL",13,"cuberteria",31,1,"in"
"2094",735,"1","1","cabello","SL",7,"cabello",31,1,"in"
"2095",735,"1","1","birra","SL",7,"birra",31,1,"in"
"2096",735,"1","1","roedor","SL",0,"roedor",31,1,"in"
"2097",735,"1","1","barra de labios","SL",0,"barra de labios",31,1,"in"
"2098",735,"1","1","asno","SL",7,"asno",31,1,"in"
"2099",735,"1","1","alfombrilla","SL",17,"alfombrilla",31,1,"in"
"2100",735,"1","1","banana","SL",10,"banana",31,1,"in"
"2101",736,"1","1","sapo","SL",3,"sapo",42,3,"in"
"2102",736,"0","1","ropa interior","SL",0,"ropa interior ",42,3,"in"
"2103",736,"1","1","papa","SL",7,"papa",42,3,"in"
"2104",736,"1","1","roedor","SL",0,"roedor",42,3,"in"
"2105",736,"1","1","motocicleta","SL",0,"motocicleta",42,3,"in"
"2106",736,"1","1","pintura","SL",0,"pintura",42,3,"in"
"2107",736,"1","1","lentes","SL",0,"lentes",42,3,"in"
"2108",736,"1","1","nino","SL",3,"nino",42,3,"in"
"2109",736,"0","1","instrumento musical","SL",0,"acordeon",42,3,"in"
"2110",736,"0","1","guardarropa","SL",0,"ropero",42,3,"in"
"2111",736,"0","1","tripa","SL",7,"barriga ",42,3,"in"
"2112",736,"1","1","cuchillo","SL",20,"cuchillo",42,3,"in"
"2113",736,"0","1","ferrocarril","SL",0,"tren",42,3,"in"
"2114",736,"0","1","cuberteria","SL",13,"cubiertos",42,3,"in"
"2115",736,"1","1","cabello","SL",7,"cabello",42,3,"in"
"2116",736,"0","1","birra","SL",7,"cerveza",42,3,"in"
"2117",736,"0","1","banana","SL",10,"platano",42,3,"in"
"2118",736,"0","1","barra de labios","SL",0,"pinta labios",42,3,"in"
"2119",736,"1","1","asno","SL",7,"asno",42,3,"in"
"2120",736,"0","1","alfombrilla","SL",17,"felpudo",42,3,"in"
"2121",736,"1","1","freson","SL",0,"freson",42,3,"in"
"2122",737,"0","1","tripa","SL",7,"barriga",38,1,"in"
"2123",737,"1","1","sapo","SL",3,"sapo",38,1,"in"
"2124",737,"1","1","ropa interior","SL",0,"ropa interior",38,1,"in"
"2125",737,"0","1","papa","SL",7,"papas",38,1,"in"
"2126",737,"1","1","roedor","SL",0,"roedor",38,1,"in"
"2127",737,"1","1","pintura","SL",0,"pintura",38,1,"in"
"2128",737,"1","1","lentes","SL",0,"lentes",38,1,"in"
"2129",737,"1","1","nino","SL",3,"nino",38,1,"in"
"2130",737,"0","1","instrumento musical","SL",0,"acordeon",38,1,"in"
"2131",737,"1","1","guardarropa","SL",0,"guardarropa",38,1,"in"
"2132",737,"1","1","freson","SL",0,"freson",38,1,"in"
"2133",737,"1","1","cuchillo","SL",20,"cuchillo",38,1,"in"
"2134",737,"0","1","ferrocarril","SL",0,"tren",38,1,"in"
"2135",737,"0","1","cuberteria","SL",13,"cubiertos",38,1,"in"
"2136",737,"1","1","cabello","SL",7,"cabello",38,1,"in"
"2137",737,"0","1","birra","SL",7,"cerveza",38,1,"in"
"2138",737,"0","1","banana","SL",10,"platano",38,1,"in"
"2139",737,"1","1","barra de labios","SL",0,"barra de labios",38,1,"in"
