,ID,target,answer,correct,condition,freq1,align
1274,176,sudadera,sudadera,CORRECT,SM,0,1
1275,176,templo,iglesia,CORRECT,SM,0,0
1276,177,arma,pistola,CORRECT,SM,0,0
1277,177,banera,tina,CORRECT,SM,19,0
1278,177,barriga,panza,CORRECT,SM,0,0
1279,177,boligrafo,pluma,CORRECT,SM,4,0
1280,177,bombilla,foco,CORRECT,SM,1,0
1281,177,cigarrillo,cigarro,CORRECT,SM,0,0
1282,177,emparedado,sandwich,CORRECT,SM,0,0
1283,177,gafas,lentes,CORRECT,SM,0,0
1284,177,liebre,conejo,CORRECT,SM,0,0
1285,177,mani,cacahuate,CORRECT,SM,0,0
1286,177,medico,medico,CORRECT,SM,15,1
1287,177,melocoton,durazno,CORRECT,SM,0,0
1288,177,motocicleta,motocicleta,CORRECT,SM,20,1
1289,177,movil,celular,CORRECT,SM,0,0
1290,177,patata,papa,CORRECT,SM,0,0
1291,177,pelota,balon,CORRECT,SM,19,0
1292,177,roedor,ratón,CORRECT,SM,0,0
1293,177,sapo,sapo,CORRECT,SM,10,1
1294,177,sudadera,sudadera,CORRECT,SM,0,1
1295,177,templo,templo,CORRECT,SM,0,1
1296,178,arma,arma,CORRECT,SM,0,1
1297,178,banera,banera,CORRECT,SM,19,1
1298,178,barriga,barriga,CORRECT,SM,0,1
1299,178,boligrafo,boligrafo,CORRECT,SM,4,1
1300,178,bombilla,bombilla,CORRECT,SM,1,1
1301,178,cigarrillo,cigarrillo,CORRECT,SM,0,1
1302,178,emparedado,emparedado,CORRECT,SM,0,1
1303,178,gafas,gafas,CORRECT,SM,0,1
1304,178,liebre,liebre,CORRECT,SM,0,1
1305,178,mani,mani,CORRECT,SM,0,1
1306,178,medico,medico,CORRECT,SM,15,1
1307,178,melocoton,melocoton,CORRECT,SM,0,1
1308,178,motocicleta,motocicleta,CORRECT,SM,20,1
1309,178,movil,movil,CORRECT,SM,0,1
1310,178,patata,patata,CORRECT,SM,0,1
1311,178,pelota,pelota,CORRECT,SM,19,1
1312,178,roedor,roedor,CORRECT,SM,0,1
1313,178,sapo,sapo,CORRECT,SM,10,1
1314,178,sudadera,sudadera,CORRECT,SM,0,1
1315,178,templo,templo,CORRECT,SM,0,1
1316,179,arma,pistola ,CORRECT,SM,0,0
1317,179,banera,tina,CORRECT,SM,19,0
1318,179,barriga,panza ,CORRECT,SM,0,0
1319,179,boligrafo,pluma ,CORRECT,SM,4,0
1320,179,bombilla,foco,CORRECT,SM,1,0
1321,179,cigarrillo,cigarro ,CORRECT,SM,0,0
1322,179,emparedado,lonche ,CORRECT,SM,0,0
1323,179,gafas,lentes ,CORRECT,SM,0,0
1324,179,liebre,liebre ,CORRECT,SM,0,0
1325,179,mani,cacahuate,CORRECT,SM,0,0
1326,179,medico,medico ,CORRECT,SM,15,0
1327,179,melocoton,durazno ,CORRECT,SM,0,0
1328,179,motocicleta,moto,CORRECT,SM,20,0
1329,179,movil,celular ,CORRECT,SM,0,0
1330,179,patata,papa,CORRECT,SM,0,0
1331,179,pelota,pelota,CORRECT,SM,19,1
1332,179,roedor,ratón ,CORRECT,SM,0,0
1333,179,sapo,sapo,CORRECT,SM,10,1
1334,179,sudadera,sueter,CORRECT,SM,0,0
1335,179,templo,templo ,CORRECT,SM,0,0
1336,181,arma,pistola,CORRECT,SM,0,0
1337,181,banera,tina,CORRECT,SM,19,0
1338,181,barriga,panza,CORRECT,SM,0,0
1339,181,boligrafo,pluma,CORRECT,SM,4,0
1340,181,bombilla,foco,CORRECT,SM,1,0
1341,181,cigarrillo,cigarro,CORRECT,SM,0,0
1342,181,emparedado,sandwich,CORRECT,SM,0,0
1343,181,gafas,lentes,CORRECT,SM,0,0
1344,181,liebre,conejo,CORRECT,SM,0,0
1345,181,mani,cacahuate,CORRECT,SM,0,0
1346,181,medico,doctor,CORRECT,SM,15,0
1347,181,melocoton,durazno,CORRECT,SM,0,0
1348,181,motocicleta,moto,CORRECT,SM,20,0
1349,181,movil,celular,CORRECT,SM,0,0
1350,181,patata,papa,CORRECT,SM,0,0
1351,181,pelota,balón,CORRECT,SM,19,0
1352,181,roedor,ratón,CORRECT,SM,0,0
1353,181,sapo,sapo,CORRECT,SM,10,1
1354,181,sudadera,sudadera,CORRECT,SM,0,1
1355,181,templo,iglesia,CORRECT,SM,0,0
1356,182,arma,arma,CORRECT,SM,0,1
1357,182,banera,banera,CORRECT,SM,19,1
1358,182,barriga,barriga,CORRECT,SM,0,1
1359,182,boligrafo,pluma,CORRECT,SM,4,0
1360,182,bombilla,bombilla,CORRECT,SM,1,1
1361,182,cigarrillo,cigarro,CORRECT,SM,0,0
1362,182,emparedado,sandwish,CORRECT,SM,0,0
1363,182,gafas,lentes,CORRECT,SM,0,0
1364,182,liebre,liebre,CORRECT,SM,0,1
1365,182,mani,cacahuate,CORRECT,SM,0,0
1366,182,medico,medico,CORRECT,SM,15,1
1367,182,melocoton,durazno,CORRECT,SM,0,0
1368,182,motocicleta,motocicleta,CORRECT,SM,20,1
1369,182,movil,celular,CORRECT,SM,0,0
1370,182,patata,papa,CORRECT,SM,0,0
1371,182,pelota,balon,CORRECT,SM,19,0
1372,182,roedor,ratón,CORRECT,SM,0,0
1373,182,sapo,sapo,CORRECT,SM,10,1
1374,182,sudadera,sueter,CORRECT,SM,0,0
1375,182,templo,iglesia,CORRECT,SM,0,0
1376,183,arma,pistola,CORRECT,SM,0,0
1377,183,banera,tina,CORRECT,SM,19,0
1378,183,barriga,panza,CORRECT,SM,0,0
1379,183,boligrafo,pluma,CORRECT,SM,4,0
1380,183,bombilla,foco,CORRECT,SM,1,0
1381,183,cigarrillo,cigarro,CORRECT,SM,0,0
1382,183,emparedado,sandwich,CORRECT,SM,0,0
1383,183,gafas,lentes,CORRECT,SM,0,0
1384,183,liebre,conejo,CORRECT,SM,0,0
1385,183,mani,cacahuate,CORRECT,SM,0,0
1386,183,medico,medico,CORRECT,SM,15,1
1387,183,melocoton,durazno,CORRECT,SM,0,0
1388,183,motocicleta,motocicleta,CORRECT,SM,20,1
1389,183,movil,celular,CORRECT,SM,0,0
1390,183,patata,papa,CORRECT,SM,0,0
1391,183,pelota,balón,CORRECT,SM,19,0
1392,183,roedor,ratón,CORRECT,SM,0,0
1393,183,sapo,rana,CORRECT,SM,10,0
1394,183,sudadera,sueter,CORRECT,SM,0,0
1395,183,templo,iglesia,CORRECT,SM,0,0
1396,184,arma,arma,CORRECT,SM,0,1
1397,184,banera,banera,CORRECT,SM,19,1
1398,184,barriga,barriga,CORRECT,SM,0,1
1399,184,boligrafo,boligrafo,CORRECT,SM,4,1
1400,184,bombilla,bombilla,CORRECT,SM,1,1
1401,184,cigarrillo,cigarrillo,CORRECT,SM,0,1
1402,184,emparedado,emparedado,CORRECT,SM,0,1
1403,184,gafas,gafas,CORRECT,SM,0,1
1404,184,liebre,liebre,CORRECT,SM,0,1
1405,184,mani,mani,CORRECT,SM,0,1
1406,184,medico,medico,CORRECT,SM,15,1
1407,184,melocoton,melocoton,CORRECT,SM,0,1
1408,184,motocicleta,motocicleta,CORRECT,SM,20,1
1409,184,movil,movil,CORRECT,SM,0,1
1410,184,patata,patata,CORRECT,SM,0,1
1411,184,pelota,pelota,CORRECT,SM,19,1
1412,184,roedor,roedor,CORRECT,SM,0,1
1413,184,sapo,sapo,CORRECT,SM,10,1
1414,184,sudadera,sudadera,CORRECT,SM,0,1
1415,184,templo,templo,CORRECT,SM,0,1
1416,186,arma,arma,CORRECT,SM,0,1
1417,186,banera,banera,CORRECT,SM,19,1
1418,186,barriga,barriga,CORRECT,SM,0,1
1419,186,boligrafo,boligrafo,CORRECT,SM,4,1
1420,186,bombilla,bombilla,CORRECT,SM,1,1
1421,186,cigarrillo,cigarrillo,CORRECT,SM,0,1
1422,186,emparedado,emparedado,CORRECT,SM,0,1
1423,186,gafas,gafas,CORRECT,SM,0,1
1424,186,liebre,liebre,CORRECT,SM,0,1
1425,186,mani,mani,CORRECT,SM,0,1
1426,186,medico,medico,CORRECT,SM,15,1
1427,186,melocoton,melocoton,CORRECT,SM,0,1
1428,186,motocicleta,motocicleta,CORRECT,SM,20,1
1429,186,movil,movil,CORRECT,SM,0,1
1430,186,patata,patata,CORRECT,SM,0,1
1431,186,pelota,balon,CORRECT,SM,19,0
1432,186,roedor,roedor,CORRECT,SM,0,1
1433,186,sapo,sapo,CORRECT,SM,10,1
1434,186,sudadera,sudadera,CORRECT,SM,0,1
1435,186,templo,templo,CORRECT,SM,0,1
1436,187,arma,pistola,CORRECT,SM,0,0
1437,187,banera,banera,CORRECT,SM,19,1
1438,187,barriga,barriga,CORRECT,SM,0,1
1439,187,boligrafo,boligrafo,CORRECT,SM,4,1
1440,187,bombilla,bombilla,CORRECT,SM,1,1
1441,187,cigarrillo,cigarrillo,CORRECT,SM,0,1
1442,187,emparedado,emparedado,CORRECT,SM,0,1
1443,187,gafas,gafas,CORRECT,SM,0,1
1444,187,liebre,conejo,CORRECT,SM,0,0
1445,187,mani,mani,CORRECT,SM,0,1
1446,187,medico,doctor,CORRECT,SM,15,0
1447,187,melocoton,melocoton,CORRECT,SM,0,1
1448,187,motocicleta,motocicleta,CORRECT,SM,20,1
1449,187,movil,movil,CORRECT,SM,0,1
1450,187,patata,patata,CORRECT,SM,0,1
1451,187,pelota,pelota,CORRECT,SM,19,1
1452,187,roedor,ratón,CORRECT,SM,0,0
1453,187,sapo,sapo,CORRECT,SM,10,1
1454,187,sudadera,sudadera,CORRECT,SM,0,1
1455,187,templo,iglesia,CORRECT,SM,0,0
1456,188,arma,arma,CORRECT,SM,0,1
1457,188,banera,banera,CORRECT,SM,19,1
1458,188,barriga,panza ,CORRECT,SM,0,0
1459,188,boligrafo,pluma,CORRECT,SM,4,0
1460,188,bombilla,bombilla,CORRECT,SM,1,1
1461,188,cigarrillo,cigarrillo,CORRECT,SM,0,1
1462,188,emparedado,emparedado,CORRECT,SM,0,1
1463,188,gafas,gafas,CORRECT,SM,0,1
1464,188,liebre,liebre,CORRECT,SM,0,1
1465,188,mani,cacahuate ,CORRECT,SM,0,0
1466,188,medico,el buen doctor,CORRECT,SM,15,0
1467,188,melocoton,melocoton ,INCORRECT,SM,0,0
1468,188,motocicleta,motocicleta ,CORRECT,SM,20,0
1469,188,movil,movil,CORRECT,SM,0,1
1470,188,patata,patata,CORRECT,SM,0,1
1471,188,pelota,pelota,CORRECT,SM,19,1
1472,188,roedor,roedor,CORRECT,SM,0,1
1473,188,sapo,sapo,CORRECT,SM,10,1
1474,188,sudadera,sueter,CORRECT,SM,0,0
1475,188,templo,templo,CORRECT,SM,0,1
1476,189,arma,revólver,CORRECT,SM,0,0
1477,189,banera,banera,CORRECT,SM,19,1
1478,189,barriga,barriga,CORRECT,SM,0,1
1479,189,boligrafo,boli,CORRECT,SM,4,0
1480,189,bombilla,bombilla,CORRECT,SM,1,1
1481,189,cigarrillo,cigarrillo,CORRECT,SM,0,1
1482,189,emparedado,emparedado,CORRECT,SM,0,1
1483,189,gafas,gafas,CORRECT,SM,0,1
1484,189,liebre,liebre,CORRECT,SM,0,1
1485,189,mani,mani,CORRECT,SM,0,1
1486,189,medico,medico,CORRECT,SM,15,1
1487,189,melocoton,melocoton,CORRECT,SM,0,1
1488,189,motocicleta,motocicleta,CORRECT,SM,20,1
1489,189,movil,movil,CORRECT,SM,0,1
1490,189,patata,patata,CORRECT,SM,0,1
1491,189,pelota,pelota,CORRECT,SM,19,1
1492,189,roedor,ratón,CORRECT,SM,0,0
1493,189,sapo,sapo,CORRECT,SM,10,1
1494,189,sudadera,sudadera,CORRECT,SM,0,1
1495,189,templo,templo,CORRECT,SM,0,1
1496,193,arma,arma,CORRECT,SM,0,1
1497,193,banera,banera,CORRECT,SM,19,1
1498,193,barriga,barriga,CORRECT,SM,0,1
1499,193,boligrafo,boligrafo,CORRECT,SM,4,1
1500,193,bombilla,bombilla,CORRECT,SM,1,1
1501,193,cigarrillo,cigarrillo,CORRECT,SM,0,1
1502,193,emparedado,sandwich,CORRECT,SM,0,0
1503,193,gafas,anteojos,CORRECT,SM,0,0
1504,193,liebre,liebre,CORRECT,SM,0,1
1505,193,mani,cacahuate,CORRECT,SM,0,0
1506,193,medico,medico,CORRECT,SM,15,1
1507,193,melocoton,melocoton,CORRECT,SM,0,1
1508,193,motocicleta,motocicleta,CORRECT,SM,20,1
1509,193,movil,telefono celular,CORRECT,SM,0,0
1510,193,patata,patata,CORRECT,SM,0,1
1511,193,pelota,pelota,CORRECT,SM,19,1
1512,193,roedor,raton,CORRECT,SM,0,0
1513,193,sapo,sapo,CORRECT,SM,10,1
1514,193,sudadera,sueter,CORRECT,SM,0,0
1515,193,templo,iglesia,CORRECT,SM,0,0
1516,194,arma,arma,CORRECT,SM,0,1
1517,194,banera,banera ,CORRECT,SM,19,0
1518,194,barriga,panza,CORRECT,SM,0,0
1519,194,boligrafo,boligrafo ,CORRECT,SM,4,0
1520,194,bombilla,bombilla,CORRECT,SM,1,1
1521,194,cigarrillo,cigarro,CORRECT,SM,0,0
1522,194,emparedado,emparedado ,CORRECT,SM,0,0
1523,194,gafas,lentes ,CORRECT,SM,0,0
1524,194,liebre,liebre,CORRECT,SM,0,1
1525,194,mani,mani,CORRECT,SM,0,1
1526,194,medico,doctor ,CORRECT,SM,15,0
1527,194,melocoton,durazno,CORRECT,SM,0,0
1528,194,motocicleta,motocicleta ,CORRECT,SM,20,0
1529,194,movil,celular,CORRECT,SM,0,0
1530,194,patata,papa,CORRECT,SM,0,0
1531,194,pelota,pelota,CORRECT,SM,19,1
1532,194,roedor,rata,CORRECT,SM,0,0
1533,194,sapo,sapo,CORRECT,SM,10,1
1534,194,sudadera,sudadera,CORRECT,SM,0,1
1535,194,templo,iglesia ,CORRECT,SM,0,0
1536,195,arma,arma,CORRECT,SM,0,1
1537,195,banera,banera,CORRECT,SM,19,1
1538,195,barriga,barriga,CORRECT,SM,0,1
1539,195,boligrafo,pluma,CORRECT,SM,4,0
1540,195,bombilla,bombilla,CORRECT,SM,1,1
1541,195,cigarrillo,cigarrillo,CORRECT,SM,0,1
1542,195,emparedado,emparedado,CORRECT,SM,0,1
1543,195,gafas,gafas,CORRECT,SM,0,1
1544,195,liebre,conejo,CORRECT,SM,0,0
1545,195,mani,mani,CORRECT,SM,0,1
1546,195,medico,medico,CORRECT,SM,15,1
1547,195,melocoton,melocoton,CORRECT,SM,0,1
1548,195,motocicleta,motocicleta,CORRECT,SM,20,1
1549,195,movil,movil,CORRECT,SM,0,1
1550,195,patata,patata,CORRECT,SM,0,1
1551,195,pelota,pelota,CORRECT,SM,19,1
1552,195,roedor,roedor,CORRECT,SM,0,1
1553,195,sapo,sapo,CORRECT,SM,10,1
1554,195,sudadera,sueter,CORRECT,SM,0,0
1555,195,templo,templo,CORRECT,SM,0,1
